Time(sec),sum,GPU0_L0_rx,GPU0_L0_tx,GPU0_L1_rx,GPU0_L1_tx,GPU0_L2_rx,GPU0_L2_tx,GPU0_L3_rx,GPU0_L3_tx,GPU1_L0_rx,GPU1_L0_tx,GPU1_L1_rx,GPU1_L1_tx,GPU1_L2_rx,GPU1_L2_tx,GPU1_L3_rx,GPU1_L3_tx,GPU2_L0_rx,GPU2_L0_tx,GPU2_L1_rx,GPU2_L1_tx,GPU2_L2_rx,GPU2_L2_tx,GPU2_L3_rx,GPU2_L3_tx,GPU2_L4_rx,GPU2_L4_tx,GPU3_L0_rx,GPU3_L0_tx,GPU3_L1_rx,GPU3_L1_tx,GPU3_L2_rx,GPU3_L2_tx,GPU3_L3_rx,GPU3_L3_tx,GPU3_L4_rx,GPU3_L4_tx
102.819968,896033450240,1530282240,14598752000,15643880000,37589144000,39488128000,19795776000,21592080000,14607088000,15652072000,21600480000,19795792000,35706976000,36067832000,22095320000,22186808000,22097752000,22196120000,22196264000,22099520000,39579952000,37589208000,26829928000,26955760000,22215048000,22108120000,26839304000,26959960000,26980632000,26839416000,36101480000,35816120000,15722848000,14645008000,27001928000,26886536000,15743640000,14678496000
102.861984,909100162240,1530282240,14855024000,15832176000,38163240000,40129648000,20006136000,21960328000,14859128000,15832024000,21960344000,20006152000,36412208000,36437408000,22491824000,22462000000,22492040000,22466072000,22475624000,22491832000,40167488000,38203032000,27293968000,27334624000,22475528000,22501496000,27303288000,27334616000,27334624000,27307600000,36462600000,36437408000,15844800000,14867640000,27344064000,27307504000,15848840000,14867552000
102.904427,913751690240,1530282240,14914816000,15879368000,38424656000,40353720000,20163096000,22092160000,14914736000,15879240000,22092160000,20163096000,36629264000,36629264000,22612072000,22612240000,22612296000,22612128000,22612240000,22612072000,40353720000,38424656000,27445456000,27445424000,22612128000,22612296000,27445368000,27445400000,27445424000,27445456000,36629264000,36629264000,15879368000,14914816000,27445400000,27445368000,15879240000,14914736000
102.946163,922282930240,1530282240,15027400000,16051472000,38607960000,40610592000,20312968000,22216656000,15065104000,16088328000,22258624000,20313008000,36822576000,37057512000,22729688000,22818128000,22734104000,22818016000,22836272000,22743368000,40774184000,38694192000,27674968000,27723560000,22840056000,22757232000,27717192000,27737184000,27737216000,27726760000,37099528000,37036224000,16147256000,15157552000,27750824000,27758152000,16147120000,15161672000
102.985221,931869514240,1530282240,15229032000,16214576000,39125072000,41133736000,20506432000,22477312000,15233152000,16218664000,22485704000,20506432000,37317840000,37393424000,23052120000,23080648000,23052344000,23084728000,23084856000,23052120000,41152696000,39147264000,27970376000,28009448000,23084744000,23062064000,27970288000,28019184000,28019168000,27970376000,37418608000,37334640000,16227176000,15237440000,28019184000,27979728000,16227080000,15241576000
103.023922,936827682240,1530282240,15295096000,16260200000,39409896000,41335776000,20679432000,22605968000,15295920000,16260672000,22607144000,20679440000,37567816000,37567824000,23191872000,23191984000,23192088000,23191856000,23191984000,23191872000,41338672000,39409904000,28149192000,28149136000,23191920000,23192088000,28149088000,28149152000,28149136000,28149192000,37568480000,37568480000,16261800000,15297224000,28149152000,28149088000,16261672000,15297184000
103.065594,941597914240,1530282240,15372008000,16304768000,39559592000,41406112000,20829776000,22609256000,15371976000,16373744000,22609272000,20829792000,37610584000,37946248000,23242320000,23336936000,23242536000,23336824000,23346392000,23246520000,41492944000,39559656000,28256288000,28350616000,23355720000,23250928000,28265624000,28354824000,28354824000,28265744000,37971440000,37635784000,16491856000,15372056000,28363216000,28275088000,16504344000,15372024000
103.108807,954932778240,1530282240,15611512000,16576008000,40110312000,42024448000,21023344000,22952328000,15615664000,16580104000,22960728000,21031736000,38324232000,38299032000,23636904000,23607944000,23639216000,23607816000,23607944000,23641384000,42062296000,40131360000,28749744000,28722648000,23621448000,23651032000,28759080000,28732072000,28732088000,28763392000,38320600000,38357808000,16588624000,15624136000,28741784000,28772728000,16592720000,15628280000
103.150526,959938730240,1530282240,15679672000,16644208000,40395152000,42324216000,21197096000,23126160000,15679600000,16644128000,23126160000,21197096000,38507688000,38507688000,23771680000,23771848000,23771888000,23771720000,23771848000,23771680000,42324216000,40395152000,28852920000,28852880000,23771720000,23771888000,28852816000,28852864000,28852880000,28852920000,38507688000,38507688000,16644208000,15679672000,28852864000,28852816000,16644128000,15679600000
103.191480,964708482240,1530282240,15746048000,16791104000,40544840000,42424960000,21346800000,23134680000,15754360000,16795224000,23143080000,21346816000,38516216000,38893864000,23817928000,23935664000,23818136000,23941040000,23945104000,23822120000,42486568000,40544872000,28931656000,29050160000,23954440000,23826528000,28940992000,29054336000,29054360000,28941112000,38927448000,38549800000,16816296000,15754520000,29062736000,28950488000,16821720000,15792184000
103.230608,977323954240,1530282240,15989704000,16979408000,40990648000,43104208000,21540312000,23511288000,15993808000,16983520000,23511304000,21540328000,39187864000,39238216000,24157392000,24192984000,24167032000,24192848000,24206616000,24166832000,43123144000,41034216000,29373632000,29398176000,24206488000,24185936000,29377736000,29409280000,29409296000,29377840000,39255016000,39213056000,16992024000,16002320000,29409296000,29377736000,16991944000,16002224000
103.269706,982948682240,1530282240,16058072000,17023392000,41379336000,43302976000,21699608000,23636672000,16059024000,17023312000,23638776000,21704520000,39444128000,39437872000,24350952000,24350520000,24351680000,24350920000,24351048000,24351472000,43305088000,41380384000,29556120000,29556592000,24350920000,24351680000,29556016000,29556592000,29556600000,29556120000,39445712000,39445712000,17025040000,16061520000,29556592000,29556280000,17025552000,16061600000
103.308485,984218538240,1530282240,16062112000,17026632000,41529944000,43309464000,21779704000,23643168000,16062016000,17026560000,23643168000,21779704000,39446904000,39446968000,24364144000,24351648000,24368536000,24351520000,24351648000,24368344000,43309464000,41530000000,29556656000,29724488000,24351520000,24376936000,29556544000,29724496000,29728688000,29556656000,39446968000,39446904000,17026632000,16062112000,29732888000,29556544000,17026560000,16062016000
103.346893,996643098240,1530282240,16321760000,17290360000,41837128000,43748952000,21948088000,23883024000,16325864000,17290296000,23885360000,21956488000,40026328000,40017920000,24678344000,24656240000,24678728000,24665552000,24665680000,24678608000,43767904000,41858448000,30036432000,30007472000,24665576000,24678808000,30036344000,30007720000,30017168000,30045888000,40043112000,40059904000,17298784000,16334376000,30017176000,30049992000,17298712000,16334280000
103.386772,1004496778240,1530282240,16420632000,17378704000,42238592000,44146376000,22145856000,24062032000,16424728000,17378648000,24062056000,22154256000,40355072000,40309264000,24877216000,24897216000,24886840000,24897096000,24897216000,24886648000,44184224000,42276408000,30249064000,30215712000,24901288000,24896296000,30253152000,30225136000,30225168000,30253256000,40334448000,40371880000,17395528000,16437544000,30234608000,30257352000,17395464000,16441520000
103.426793,1006125770240,1530282240,16444552000,17409056000,42365648000,44294712000,22231104000,24160168000,16444440000,17409000000,24160168000,22231104000,40386112000,40386120000,24931288000,24931440000,24931472000,24931320000,24931440000,24931288000,44294712000,42365648000,30260384000,30260336000,24931320000,24931472000,30260272000,30260320000,30260336000,30260384000,40386120000,40386112000,17409056000,16444552000,30260320000,30260272000,17409000000,16444440000
103.466261,1017587410240,1530282240,16687248000,17660144000,42710960000,44677424000,22431576000,24377088000,16687152000,17660112000,24377088000,22431600000,40780808000,40965512000,25163344000,25271768000,25172984000,25271648000,25275968000,25176992000,44715232000,42729904000,30549008000,30648680000,25285280000,25186616000,30548896000,30662296000,30662320000,30553216000,40982336000,40797600000,17672752000,16695664000,30666520000,30553112000,17672720000,16695560000
103.506546,1024798122240,1530282240,16758760000,17761032000,43053680000,45131480000,22595680000,24578896000,16758664000,17765224000,24578912000,22595688000,41074688000,41172904000,25371936000,25439224000,25372120000,25439104000,25439224000,25381368000,45169320000,43091488000,30785304000,30834360000,25443304000,25381576000,30794632000,30834344000,30843800000,30794744000,41189704000,41099880000,17773656000,16771376000,30843800000,30798848000,17777840000,16771280000
103.545918,1029204258240,1530282240,16825112000,17789856000,43350888000,45276768000,22747448000,24675160000,16825608000,17790456000,24675168000,22747976000,41324664000,41325192000,25511088000,25511160000,25511272000,25511064000,25511168000,25511088000,45279656000,43350896000,30964112000,30964056000,25511136000,25511280000,30964000000,30964056000,30964056000,30964112000,41325328000,41325328000,17791448000,16826976000,30964056000,30964000000,17791464000,16826880000
103.585621,1032122002240,1530282240,16826976000,17791448000,43500584000,45279960000,22897744000,24677168000,16826880000,17791464000,24677168000,22897760000,41325328000,41677904000,25561528000,25637232000,25561720000,25637136000,25646672000,25565728000,45279960000,43500640000,30964112000,31165536000,25656040000,25570120000,30964000000,31165544000,31169736000,30964112000,41711488000,41325328000,17791448000,16826976000,31173936000,30964000000,17791464000,16826880000
103.626274,1044610866240,1530282240,17107560000,18072024000,43906544000,45814056000,23024304000,24953024000,17111664000,18076216000,24953032000,23026416000,41896352000,42043304000,25876104000,25973344000,25883784000,25978496000,25978584000,25885536000,45832984000,43925448000,31408152000,31462440000,25979552000,25885752000,31408072000,31462456000,31462456000,31408168000,42060104000,41921536000,18084632000,17120176000,31471896000,31421704000,18084632000,17120080000
103.665103,1051306466240,1530282240,17195880000,18156160000,44265808000,46173640000,23205056000,25121272000,17195784000,18156144000,25121280000,23213440000,42230712000,42212872000,26065152000,26065200000,26065368000,26065104000,26065200000,26065168000,46209344000,44284720000,31662272000,31650456000,26069304000,26076552000,31663240000,31659896000,31659896000,31663320000,42221280000,42252776000,18163528000,17205336000,31659896000,31666384000,18163504000,17205240000
103.703146,1052312842240,1530282240,17209400000,18173888000,44336144000,46265208000,23265112000,25194176000,17209312000,18173888000,25194176000,23265112000,42264536000,42264544000,26090880000,26091040000,26091088000,26090928000,26091040000,26090880000,46265208000,44336144000,31667832000,31667784000,26090928000,26091088000,31667736000,31667784000,31667784000,31667832000,42264544000,42264536000,18173888000,17209400000,31667784000,31667736000,18173888000,17209312000
103.742739,1063622506240,1530282240,17418560000,18416584000,44662536000,46610096000,23457240000,25394288000,17418472000,18416584000,25394296000,23457248000,42600520000,42843968000,26340744000,26446056000,26340952000,26450144000,26450272000,26340784000,46639480000,44700424000,31932352000,32064536000,26463792000,26345256000,31965832000,32078136000,32078176000,31965928000,42877544000,42692808000,18425000000,17460528000,32078160000,31979480000,18425008000,17460440000
103.782318,1070762762240,1530282240,17523672000,18488104000,45043048000,46950688000,23629688000,25537344000,17527776000,18492312000,25545736000,23629688000,43003496000,43059720000,26540960000,26598824000,26541168000,26598712000,26598824000,26540960000,46969656000,45061952000,32258912000,32241840000,26602912000,26541184000,32258832000,32241784000,32251280000,32258936000,43068128000,43028688000,18500720000,17536288000,32251240000,32272480000,18500728000,17536200000
103.820637,1075404610241,1530282241,17591576000,18555560000,45321392000,47250152000,23782112000,25710872000,17591736000,18556184000,25711176000,23782112000,43203752000,43203752000,26670672000,26670840000,26670896000,26670728000,26670840000,26670672000,47250456000,45321392000,32371560000,32371544000,26670728000,26670896000,32371464000,32371488000,32371544000,32371560000,43203752000,43203752000,18556304000,17591840000,32371488000,32371464000,18556336000,17591736000
103.859609,1080326610241,1530282241,17666608000,18601768000,45471064000,47317600000,23931784000,25711272000,17666520000,18689344000,25719696000,23931800000,43229072000,43573128000,26716912000,26815728000,26717144000,26821072000,26825200000,26721112000,47407888000,45471128000,32469200000,32568832000,26844000000,26729736000,32478560000,32572960000,32577224000,32488128000,43606784000,43282368000,18786384000,17704440000,32614920000,32525792000,18799008000,17742152000
103.899966,1093234842241,1530282241,17901912000,18870520000,45996592000,47917056000,24117008000,26054320000,17905976000,18870544000,26054336000,24125400000,43918000000,43951104000,27101528000,27110896000,27101752000,27113336000,27115096000,27103888000,47954864000,46038608000,32939552000,32944744000,27124440000,27115912000,32953104000,32944704000,32944768000,32962640000,43976296000,43959504000,18883136000,17914544000,32954160000,32962568000,18883160000,17918592000
103.941368,1098496666241,1530282241,17974032000,18938008000,46306632000,48234216000,24298984000,26227744000,17974136000,18938592000,26228176000,24299112000,44142960000,44142968000,27250464000,27250640000,27250704000,27250528000,27250640000,27250464000,48235704000,46306640000,33075288000,33075272000,27250528000,27250704000,33075200000,33075216000,33075272000,33075288000,44142968000,44142960000,18938752000,17974296000,33075216000,33075200000,18938744000,17974136000
103.985168,1106925690241,1530282241,18049152000,19143656000,46476504000,48542384000,24448920000,26386264000,18086744000,19160424000,26445008000,24457344000,44352680000,44554400000,27368064000,27437592000,27372504000,27437480000,27441800000,27372264000,48675080000,46576056000,33337696000,33353360000,27451144000,27395608000,33346016000,33368952000,33380648000,33355544000,44590328000,44495672000,19206640000,18179272000,33396400000,33359672000,19210824000,18183312000
104.027556,1116684754241,1530282241,18292720000,19286560000,47007080000,49072480000,24650728000,26638528000,18296760000,19290760000,26646920000,24650736000,44839936000,44856736000,27699944000,27657064000,27700192000,27656968000,27661280000,27699968000,49110280000,47028104000,33609648000,33648768000,27661168000,27709648000,33613752000,33658152000,33658200000,33613856000,44881920000,44865120000,19303368000,18301136000,33658432000,33623216000,19303368000,18300976000
104.067847,1121575202241,1530282241,18354600000,19319568000,47291880000,49217752000,24815456000,26741992000,18355288000,19319592000,26743168000,24815456000,45081512000,45081520000,27830248000,27830368000,27830504000,27830256000,27830368000,27830248000,49220648000,47291880000,33779008000,33778992000,27830328000,27830512000,33778936000,33778952000,33778992000,33779008000,45082176000,45082176000,19321168000,18356736000,33778952000,33778936000,19321192000,18356552000
104.109490,1125862986241,1530282241,18389536000,19325640000,47441608000,49254504000,24965840000,26745248000,18406144000,19378392000,26745280000,24965848000,45082272000,45476744000,27889088000,28003688000,27889352000,28003592000,28003704000,27893288000,49340568000,47441672000,33829376000,33988872000,28013048000,27897744000,33838760000,33988824000,33993064000,33848272000,45510320000,45099096000,19480664000,18431528000,33997224000,33857672000,19484880000,18431352000
104.149851,1138476658241,1530282241,18654176000,19619440000,47916672000,49830744000,25125864000,27054696000,18658200000,19622792000,27063088000,25134272000,45753952000,45821136000,28232488000,28286256000,28242184000,28295584000,28295704000,28241928000,49849704000,47938904000,34315472000,34314680000,28295608000,28242200000,34315408000,34314896000,34324376000,34315496000,45846328000,45779152000,19631160000,18666792000,34324336000,34324864000,19631208000,18666616000
104.189106,1144447522241,1530282241,18738360000,19696384000,48269768000,50188136000,25308816000,27231896000,18738184000,19697480000,27231920000,25313552000,46019784000,46001816000,28407416000,28400456000,28408728000,28402696000,28402824000,28408464000,50196544000,48273968000,34481936000,34481144000,28405064000,28409776000,34481872000,34482144000,34482184000,34481944000,46011288000,46019800000,19700600000,18738376000,34482672000,34481872000,19700920000,18738456000
104.229313,1146145834241,1530282241,18739168000,19703584000,48409880000,50206200000,25398720000,27262184000,18738984000,19703632000,27262184000,25398720000,46021384000,46021456000,28414320000,28410240000,28418768000,28410128000,28427016000,28418512000,50206200000,48426712000,34482736000,34642216000,28443688000,28427160000,34482664000,34646376000,34650608000,34482736000,46315184000,46021384000,19703584000,18739168000,34654776000,34482664000,19703632000,18738984000
104.269484,1158409610241,1530282241,19002928000,19967320000,48733888000,50664592000,25575664000,27504376000,19002744000,19967376000,27504392000,25575696000,46525224000,46684776000,28736904000,28818824000,28737176000,28818712000,28831816000,28736920000,50683520000,48772864000,34858544000,34943024000,28832368000,28746880000,34862664000,34942984000,34943024000,34862736000,46709968000,46542024000,19975736000,19011352000,34943264000,34872104000,19975792000,19011152000
104.309144,1165463826241,1530282241,19082880000,20047256000,49116384000,51024144000,25756480000,27664240000,19085128000,20051488000,27672632000,25756480000,46869504000,46866960000,28926312000,28947408000,28926568000,28947296000,28947416000,28926312000,51043112000,49135328000,35159912000,35122920000,28951496000,28926584000,35159840000,35132320000,35132360000,35160960000,46883752000,46895784000,20059872000,19098640000,35132336000,35165088000,20059912000,19098440000
104.348386,1167780410241,1530282241,19121616000,20086008000,49262384000,51191448000,25850120000,27779184000,19121400000,20086072000,27779184000,25850120000,46960600000,46960600000,28989856000,28990040000,28990104000,28989920000,28990040000,28989856000,51191448000,49262384000,35186472000,35186440000,28989920000,28990104000,35186384000,35186416000,35186440000,35186472000,46960600000,46960600000,20086008000,19121616000,35186416000,35186384000,20086072000,19121400000
104.388195,1175441370241,1530282241,19196424000,20237104000,49412280000,51376720000,25999904000,27892072000,19196216000,20269984000,27928856000,25999952000,47027960000,47388784000,29111656000,29201136000,29111912000,29201024000,29210608000,29111672000,51517368000,49479504000,35359688000,35471872000,29210504000,29137120000,35397352000,35476088000,35489752000,35430992000,47414040000,47310272000,20328704000,19343320000,35503400000,35482360000,20328776000,19355712000
104.429327,1186325930241,1530282241,19431736000,20400224000,49950376000,51858048000,26193480000,28122328000,19435720000,20400288000,28122352000,26193496000,47733152000,47741544000,29430480000,29485744000,29430752000,29485624000,29489944000,29439928000,51895856000,49988192000,35829008000,35760432000,29490872000,29440208000,35834168000,35760464000,35760448000,35834256000,47762544000,47763096000,20412840000,19446448000,35769912000,35838368000,20412904000,19450416000
104.470792,1190873946241,1530282241,19504048000,20468416000,50247632000,52176696000,26367128000,28296192000,19503824000,20468520000,28296192000,26367128000,47899808000,47899816000,29569648000,29569840000,29569920000,29569720000,29569840000,29569648000,52176696000,50247632000,35890192000,35890152000,29569720000,29569920000,35890120000,35890160000,35890152000,35890192000,47899816000,47899808000,20468416000,19504048000,35890160000,35890120000,20468520000,19503824000
104.510942,1196034930241,1530282241,19570416000,20619520000,50397344000,52296344000,26516792000,28313104000,19578592000,20619624000,28321504000,26516808000,47908336000,48276104000,29628480000,29714752000,29628760000,29724064000,29724184000,29632680000,52371976000,50397400000,35968944000,36095832000,29733520000,29632960000,35968888000,36100032000,36100032000,36015144000,48294416000,48009160000,20644704000,19654408000,36125208000,36043968000,20677616000,19683032000
104.549764,1208726082241,1530282241,19818256000,20807824000,50922864000,52975608000,26710376000,28689728000,19818048000,20812128000,28698128000,26710392000,48579992000,48630368000,30000504000,29992712000,30003136000,30000312000,30000432000,30002872000,52994576000,50945976000,36410896000,36453928000,30004520000,30012576000,36415040000,36463376000,36463384000,36415112000,48647176000,48605176000,20820440000,19826680000,36463392000,36424480000,20824736000,19830656000
104.591012,1213965818241,1530282241,19886336000,20850104000,51232872000,53161640000,26884128000,28812888000,19886248000,20850800000,28813192000,26884128000,48839024000,48839024000,30149440000,30149640000,30149720000,30149520000,30149640000,30149440000,53161944000,51232880000,36593928000,36593880000,30149520000,30149720000,36593848000,36593896000,36593880000,36593928000,48839024000,48839024000,20850848000,19886488000,36593896000,36593848000,20850952000,19886248000
104.635266,1221493754241,1530282241,19961312000,21038952000,51382680000,53399688000,27033960000,28971248000,19961088000,21076816000,28981784000,27033976000,48923120000,49275600000,30225080000,30370200000,30246336000,30370072000,30370200000,30262848000,53506808000,51483424000,36795552000,36870904000,30383728000,30284104000,36804936000,36893992000,36898192000,36822856000,49300848000,49057520000,21101952000,20011784000,36911864000,36836424000,21102072000,20011552000
104.677237,1232081426241,1530282241,20192416000,21160840000,51897576000,53809576000,27210704000,29139536000,20197424000,21160968000,29147928000,27219104000,49616328000,49603184000,30580024000,30641144000,30580560000,30641016000,30641144000,30580280000,53828544000,51918864000,37234368000,37148720000,30642072000,30580584000,37234288000,37148744000,37148736000,37234368000,49624176000,49634176000,21169256000,20208160000,37158448000,37239528000,21169384000,20208976000
104.716419,1237045058241,1530282241,20268392000,21231128000,52218120000,54143976000,27400472000,29326336000,20268408000,21232128000,29328048000,27400472000,49777704000,49778104000,30729240000,30729368000,30729520000,30729256000,30729368000,30729240000,54146888000,52218128000,37297656000,37297600000,30729320000,30729520000,37297568000,37297632000,37297600000,37297656000,49778240000,49778232000,21233264000,20268920000,37297632000,37297568000,21233400000,20268672000
104.756432,1241635946241,1530282241,20321544000,21270872000,52367792000,54214312000,27550840000,29330288000,20343432000,21327352000,29330304000,27550856000,49786760000,50167656000,30775480000,30893248000,30775768000,30902576000,30902704000,30779688000,54285752000,52367856000,37376392000,37494880000,30912048000,30788360000,37385744000,37503304000,37503280000,37385840000,50206384000,49820344000,21401152000,20343768000,37528488000,37395248000,21434096000,20381256000
104.796902,1254477090241,1530282241,20578944000,21564272000,52866032000,54889400000,27735976000,29706920000,20582872000,21564400000,29706928000,27735984000,50450016000,50492008000,31138808000,31146376000,31148528000,31150456000,31150576000,31150600000,54927216000,52905928000,37808920000,37861352000,31150480000,31150912000,37818280000,37861384000,37870792000,37818368000,50517192000,50466824000,21576888000,20591560000,37870824000,37822488000,21577016000,20591288000
104.836228,1260041194242,1530282242,20646256000,21611400000,53200208000,55123848000,27903296000,29840704000,20647064000,21612576000,29840704000,27908032000,50705760000,50707352000,31308504000,31304184000,31308784000,31306176000,31308640000,31308504000,55128048000,53203360000,38000848000,38001320000,31308536000,31309312000,38000768000,38001352000,38001328000,38000848000,50716264000,50715728000,21614096000,20650072000,38001352000,38001032000,21614816000,20649840000
104.875007,1261619202242,1530282242,20651336000,21615696000,53268992000,55132440000,27983736000,29847200000,20651120000,21615824000,29847200000,27997840000,50717448000,50793080000,31309096000,31342800000,31309368000,31342688000,31342800000,31309096000,55132440000,53336136000,38001384000,38148232000,31357248000,31309384000,38001296000,38148256000,38152432000,38001384000,51013600000,50717448000,21615696000,20651336000,38156648000,38001296000,21615824000,20651120000
104.916673,1275861890242,1530282242,20906744000,21913080000,53798744000,55761160000,28227688000,30173488000,20914920000,21921624000,30173504000,28227704000,51263264000,51355656000,31697344000,31656856000,31697616000,31660944000,31661056000,31701000000,55798960000,53838656000,38471696000,38536712000,31670392000,31709424000,38471608000,38536752000,38536736000,38481136000,51389224000,51355656000,21934080000,20961336000,38546208000,38485264000,21934248000,20961128000
104.957796,1282922946242,1530282242,21026560000,21990656000,54179152000,56104888000,28404320000,30351400000,21026344000,21991880000,30351408000,28404336000,51630744000,51630768000,31885152000,31876352000,31885440000,31878600000,31879240000,31886208000,56106992000,54183352000,38701680000,38702432000,31879128000,31886488000,38702648000,38703496000,38703480000,38702728000,51641296000,51640232000,21994856000,21029720000,38703496000,38702648000,21995032000,21029512000
104.996131,1283882938242,1530282242,21033768000,21998104000,54188624000,56117688000,28500736000,30364200000,21033544000,21998280000,30364200000,28500752000,51656656000,51732288000,31888832000,31922608000,31889128000,31922480000,31922616000,31888832000,56117688000,54188624000,38705112000,38705064000,31922488000,31889128000,38705032000,38705080000,38705064000,38705112000,51950464000,51656656000,21998104000,21033768000,38705080000,38705032000,21998280000,21033544000
105.037105,1298284466242,1530282242,21318552000,22282896000,54689424000,56712776000,28719576000,30648504000,21318328000,22283072000,30648520000,28727968000,52225640000,52320024000,32225904000,32266080000,32226192000,32275408000,32275528000,32230096000,56765264000,54760824000,39143904000,39189000000,32279632000,32239864000,39148040000,39202648000,39202640000,39148112000,52345240000,52261272000,22312288000,21335376000,39216304000,39161696000,22312464000,21335128000
105.077980,1305688522242,1530282242,21402664000,22369392000,55122440000,57081704000,28900480000,30859328000,21402456000,22369840000,30859848000,28908864000,52550960000,52552600000,32460752000,32447208000,32461024000,32447096000,32447216000,32460760000,57083832000,55158096000,39401184000,39401952000,32449464000,32462080000,39401104000,39401976000,39401960000,39402240000,52562080000,52560464000,22373072000,21407928000,39403024000,39402160000,22373264000,21407728000
105.116551,1306341514242,1530282242,21416200000,22380520000,55173872000,57102936000,28952136000,30881200000,21415976000,22380720000,30881200000,28952136000,52595872000,52595872000,32468648000,32468848000,32468912000,32468704000,32468848000,32468648000,57102936000,55173872000,39408832000,39408792000,32468704000,32468912000,39408768000,39408808000,39408792000,39408832000,52595872000,52595872000,22380520000,21416200000,39408808000,39408768000,22380720000,21415976000
105.156128,1318788002242,1530282242,21658912000,22694600000,55537912000,57788136000,29152656000,31224096000,21662880000,22698992000,31232480000,29152664000,52998952000,53183688000,32672368000,32822824000,32672632000,32822680000,32822824000,32676568000,57825968000,55537968000,39701656000,39768784000,32832136000,32686280000,39701600000,39773032000,39772992000,39701672000,53208872000,53015752000,22711416000,21667320000,39782472000,39711040000,22711600000,21671296000
105.195790,1325086634242,1530282242,21726216000,22752256000,55838600000,58066736000,29308312000,31376768000,21725976000,22752408000,31376776000,29308320000,53259256000,53374272000,32899248000,32968240000,32899504000,32972296000,32972432000,32899504000,58066760000,55877576000,39920088000,39973072000,32972304000,32909208000,39920032000,39973128000,39973088000,39920104000,53391056000,53284456000,22752272000,21738592000,39982824000,39933664000,22752424000,21738584000
105.234877,1329434434242,1530282242,21798472000,22762840000,56159112000,58087880000,29469144000,31398200000,21798408000,22763112000,31398200000,29469144000,53535080000,53535088000,33048456000,33048648000,33048704000,33048512000,33048648000,33048456000,58088184000,56159120000,40112568000,40112504000,33048512000,33048704000,40112488000,40112552000,40112504000,40112568000,53535088000,53535080000,22762992000,21798624000,40112552000,40112488000,22763112000,21798408000
105.275745,1335395506242,1530282242,21873424000,22896656000,56308832000,58198792000,29618872000,31415120000,21873216000,22914216000,31481480000,29618888000,53593984000,53938048000,33111496000,33231368000,33111744000,33240688000,33240840000,33115696000,58397296000,56308920000,40248024000,40326584000,33259600000,33120136000,40257432000,40336312000,40354928000,40266944000,53971728000,53637688000,23014064000,21911296000,40399032000,40304664000,23018384000,21948832000
105.316690,1347932426242,1530282242,22117136000,23081424000,56862824000,58773704000,29820816000,31749760000,22116936000,23081520000,31749776000,29820824000,54324424000,54282440000,33498472000,33492888000,33498712000,33492752000,33492912000,33498552000,58811512000,56887504000,40759312000,40695976000,33496960000,33508232000,40763424000,40696008000,40695992000,40764552000,54307632000,54345968000,23089840000,22127648000,40705464000,40764480000,23094136000,22131632000
105.356579,1352528586242,1530282242,22181064000,23145440000,57144368000,59073432000,29986144000,31915208000,22180832000,23145528000,31915208000,29986144000,54474296000,54474296000,33628264000,33628464000,33628496000,33628296000,33628464000,33628264000,59073432000,57144368000,40816296000,40816248000,33628296000,33628496000,40816216000,40816264000,40816248000,40816296000,54474296000,54474296000,23145440000,22181064000,40816264000,40816216000,23145528000,22180832000
105.396500,1357105338242,1530282242,22255840000,23145440000,57294152000,59073432000,30135808000,31980840000,22255608000,23145528000,31980840000,30135816000,54499608000,54835280000,33703904000,33763912000,33708320000,33763768000,33773368000,33708096000,59172616000,57294216000,40906816000,41042920000,33773216000,33716720000,40913856000,41047144000,41051312000,40923376000,54860504000,54533192000,23320952000,22255896000,41055536000,40932768000,23358800000,22255656000
105.442703,1372165826242,1530282242,22513256000,23472280000,57889112000,59809344000,30356808000,32283608000,22517360000,23476552000,32283616000,30358912000,55317248000,55284648000,34097272000,34142008000,34106936000,34142880000,34143064000,34106704000,59834648000,57926896000,41482992000,41418632000,34148128000,34106952000,41482896000,41428096000,41428072000,41483528000,55301456000,55347696000,23484896000,22529008000,41428112000,41487616000,23484976000,22529336000
105.489229,1375622042242,1530282242,22563520000,23527888000,58129616000,60058680000,30503144000,32432208000,22563240000,23527928000,32432208000,30503144000,55413504000,55413512000,34208064000,34208264000,34208288000,34208088000,34208264000,34208064000,60058680000,58129616000,41520040000,41519992000,34208088000,34208288000,41519928000,41519976000,41519992000,41520040000,55413512000,55413504000,23527888000,22563520000,41519976000,41519928000,23527928000,22563240000
105.529539,1386348506242,1530282242,22802056000,23778992000,58437032000,60481288000,30711856000,32649136000,22805968000,23783224000,32649144000,30720248000,55825000000,55934096000,34383472000,34481320000,34393136000,34481144000,34481336000,34392912000,60500256000,58456000000,41827584000,41851704000,34481160000,34406784000,41827480000,41861104000,41861144000,41837024000,55950896000,55841784000,23791608000,22810464000,41874736000,41836920000,23795840000,22814376000
105.571050,1394712698242,1530282242,22881952000,23879912000,58855120000,60914336000,30861232000,32850968000,22885856000,23884136000,32859352000,30871712000,56118880000,56215472000,34667600000,34716560000,34667824000,34716392000,34716568000,34667616000,60952208000,58874360000,42068048000,42103488000,34721640000,34677280000,42072160000,42112896000,42112944000,42072264000,56232280000,56152464000,23896728000,22898776000,42122336000,42085808000,23896768000,22898480000
