Time(sec),sum,GPU0_L0_rx,GPU0_L0_tx,GPU0_L1_rx,GPU0_L1_tx,GPU0_L2_rx,GPU0_L2_tx,GPU0_L3_rx,GPU0_L3_tx,GPU1_L0_rx,GPU1_L0_tx,GPU1_L1_rx,GPU1_L1_tx,GPU1_L2_rx,GPU1_L2_tx,GPU1_L3_rx,GPU1_L3_tx,GPU2_L0_rx,GPU2_L0_tx,GPU2_L1_rx,GPU2_L1_tx,GPU2_L2_rx,GPU2_L2_tx,GPU2_L3_rx,GPU2_L3_tx,GPU2_L4_rx,GPU2_L4_tx,GPU3_L0_rx,GPU3_L0_tx,GPU3_L1_rx,GPU3_L1_tx,GPU3_L2_rx,GPU3_L2_tx,GPU3_L3_rx,GPU3_L3_tx,GPU3_L4_rx,GPU3_L4_tx
108.254580,485644001228,1530281228,7723648000,8948176000,19855032000,22413768000,10490128000,12653984000,7723544000,8948248000,12653984000,10490128000,19019480000,19355128000,11735336000,11958288000,11738784000,11958376000,11958288000,11738808000,22413768000,19855032000,14397344000,14359984000,11967808000,11738784000,14399056000,14360056000,14359984000,14399104000,19356424000,19027872000,8952384000,7723656000,14364256000,14399072000,8952456000,7723552000
108.292657,490274009228,1530281228,7891576000,8973408000,20058712000,22527296000,10540688000,12704456000,7899872000,8977672000,12704456000,10540688000,19397240000,19418264000,11863728000,12019232000,11863712000,12019320000,12019232000,11863728000,22527296000,20077584000,14613200000,14477544000,12023512000,11863712000,14613152000,14477624000,14477544000,14613200000,19426664000,19414032000,8977616000,7899968000,14487072000,14613168000,8977680000,7899880000
108.330484,492609849228,1530281228,7919952000,8983944000,20256152000,22588256000,10625832000,12735536000,7924056000,8984024000,12735544000,10625840000,19487048000,19494368000,11960368000,12061728000,11960352000,12061824000,12061728000,11960368000,22588264000,20257360000,14674104000,14562896000,12061832000,11960632000,14674056000,14562992000,14562912000,14674104000,19494392000,19503840000,8983960000,7932536000,14562992000,14674056000,8984032000,7937688000
108.368003,494797209228,1530281228,7976176000,8984560000,20411856000,22597856000,10704632000,12764576000,7976080000,8984632000,12764576000,10704632000,19616176000,19571032000,12036648000,12103728000,12036624000,12103816000,12103728000,12036648000,22597864000,20427656000,14725016000,14648536000,12103816000,12046056000,14724968000,14648616000,14648536000,14725016000,19579416000,19616712000,8984824000,7976768000,14648616000,14724968000,8984896000,7976672000
108.406452,498068377228,1530281228,8031064000,8995520000,20690200000,22619264000,10857048000,12786112000,8031000000,8995600000,12786112000,10857048000,19723448000,19723448000,12175800000,12175744000,12175776000,12175832000,12175744000,12175800000,22619264000,20690200000,14778320000,14778264000,12175832000,12175776000,14778272000,14778336000,14778264000,14778320000,19723448000,19723448000,8995520000,8031064000,14778336000,14778272000,8995600000,8031000000
108.446538,498068377228,1530281228,8031064000,8995520000,20690200000,22619264000,10857048000,12786112000,8031000000,8995600000,12786112000,10857048000,19723448000,19723448000,12175800000,12175744000,12175776000,12175832000,12175744000,12175800000,22619264000,20690200000,14778320000,14778264000,12175832000,12175776000,14778272000,14778336000,14778264000,14778320000,19723448000,19723448000,8995520000,8031064000,14778336000,14778272000,8995600000,8031000000
108.487417,498068377228,1530281228,8031064000,8995520000,20690200000,22619264000,10857048000,12786112000,8031000000,8995600000,12786112000,10857048000,19723448000,19723448000,12175800000,12175744000,12175776000,12175832000,12175744000,12175800000,22619264000,20690200000,14778320000,14778264000,12175832000,12175776000,14778272000,14778336000,14778264000,14778320000,19723448000,19723448000,8995520000,8031064000,14778336000,14778272000,8995600000,8031000000
108.527600,498068377228,1530281228,8031064000,8995520000,20690200000,22619264000,10857048000,12786112000,8031000000,8995600000,12786112000,10857048000,19723448000,19723448000,12175800000,12175744000,12175776000,12175832000,12175744000,12175800000,22619264000,20690200000,14778320000,14778264000,12175832000,12175776000,14778272000,14778336000,14778264000,14778320000,19723448000,19723448000,8995520000,8031064000,14778336000,14778272000,8995600000,8031000000
108.566676,500939305228,1530281228,8105840000,8995520000,20839784000,22619264000,11006624000,12786112000,8105776000,8995600000,12786112000,11006632000,19740368000,20042440000,12192656000,12254480000,12192632000,12254568000,12254480000,12192656000,22619264000,20839792000,14847584000,14937760000,12254568000,12192632000,14847536000,14937832000,14937760000,14847584000,20042448000,19740376000,8995520000,8105848000,14942040000,14847552000,8995600000,8105784000
108.605862,503014553228,1530281228,8105904000,9142424000,20839936000,22720008000,11006768000,12786240000,8105840000,9142504000,12794632000,11006768000,19799152000,20109616000,12230440000,12339544000,12230416000,12339632000,12339544000,12230440000,22757792000,20839944000,14923208000,14975536000,12339632000,12230416000,14923168000,14979816000,14979736000,14923208000,20118008000,19807536000,9150816000,8105912000,14979816000,14923168000,9150904000,8105848000
108.644737,505193185228,1530281228,8105960000,9205408000,20840080000,23003616000,11006904000,12920584000,8105904000,9205480000,12920584000,11006904000,19866320000,20176792000,12268224000,12415176000,12268208000,12415280000,12415192000,12268224000,23022520000,20840088000,14989384000,15013328000,12415280000,12268208000,14989344000,15013408000,15017520000,14989384000,20185184000,19866320000,9209600000,8105968000,15017600000,14989344000,9209680000,8105904000
108.684700,508024593228,1530281228,8106024000,9317984000,20840216000,23342232000,11007048000,13145752000,8105968000,9322248000,13145752000,11007048000,19933496000,20252360000,12301816000,12500256000,12305992000,12500344000,12500256000,12306016000,23361152000,20840224000,15065032000,15051112000,12500360000,12305992000,15064984000,15051192000,15051112000,15065032000,20260752000,19941888000,9326384000,8106040000,15055384000,15074424000,9326464000,8105976000
108.724783,512209129228,1530281228,8261384000,9351624000,20947432000,23474728000,11040880000,13213032000,8261328000,9351696000,13213032000,11040880000,20302872000,20336464000,12381904000,12587480000,12381880000,12587568000,12587480000,12381904000,23493600000,20949560000,15286488000,15126728000,12591760000,12384240000,15286448000,15126808000,15126728000,15286488000,20357448000,20302888000,9355824000,8265592000,15126808000,15286448000,9355896000,8265528000
108.763308,515439857228,1530281228,8313904000,9366376000,21186888000,23573512000,11139568000,13252552000,8313840000,9366456000,13252552000,11139568000,20446688000,20433072000,12501168000,12639968000,12511608000,12640064000,12639968000,12511632000,23573512000,21189056000,15385176000,15240168000,12645304000,12511608000,15385128000,15240240000,15240168000,15385176000,20441480000,20446712000,9366392000,8319152000,15240240000,15385128000,9366464000,8319088000
108.801378,516966057228,1530281228,8343296000,9366424000,21306520000,23581968000,11194424000,13275744000,8343232000,9366496000,13275744000,11194424000,20502904000,20484512000,12571288000,12666728000,12571264000,12666824000,12666728000,12571288000,23581976000,21306520000,15409320000,15297688000,12666824000,12571264000,15409280000,15297744000,15297688000,15418768000,20493448000,20537560000,9366976000,8352744000,15333424000,15423968000,9367040000,8353736000
108.840339,521161897228,1530281228,8413488000,9377960000,21675448000,23604512000,11374048000,13303112000,8413432000,9378024000,13303112000,11374048000,20662664000,20662664000,12755600000,12755544000,12755576000,12755632000,12755544000,12755600000,23604512000,21675448000,15482048000,15481992000,12755632000,12755576000,15482000000,15482064000,15481992000,15482048000,20662664000,20662664000,9377960000,8413488000,15482064000,15482000000,9378024000,8413432000
108.881126,521161897228,1530281228,8413488000,9377960000,21675448000,23604512000,11374048000,13303112000,8413432000,9378024000,13303112000,11374048000,20662664000,20662664000,12755600000,12755544000,12755576000,12755632000,12755544000,12755600000,23604512000,21675448000,15482048000,15481992000,12755632000,12755576000,15482000000,15482064000,15481992000,15482048000,20662664000,20662664000,9377960000,8413488000,15482064000,15482000000,9378024000,8413432000
108.923448,521161897228,1530281228,8413488000,9377960000,21675448000,23604512000,11374048000,13303112000,8413432000,9378024000,13303112000,11374048000,20662664000,20662664000,12755600000,12755544000,12755576000,12755632000,12755544000,12755600000,23604512000,21675448000,15482048000,15481992000,12755632000,12755576000,15482000000,15482064000,15481992000,15482048000,20662664000,20662664000,9377960000,8413488000,15482064000,15482000000,9378024000,8413432000
108.965675,521161897228,1530281228,8413488000,9377960000,21675448000,23604512000,11374048000,13303112000,8413432000,9378024000,13303112000,11374048000,20662664000,20662664000,12755600000,12755544000,12755576000,12755632000,12755544000,12755600000,23604512000,21675448000,15482048000,15481992000,12755632000,12755576000,15482000000,15482064000,15481992000,15482048000,20662664000,20662664000,9377960000,8413488000,15482064000,15482000000,9378024000,8413432000
109.005633,523954033228,1530281228,8488264000,9377960000,21825016000,23604512000,11523632000,13303112000,8488208000,9378024000,13303112000,11523640000,20671184000,20981648000,12768256000,12834280000,12768232000,12834368000,12834280000,12768256000,23604512000,21825024000,15541856000,15637288000,12834368000,12768232000,15541832000,15637360000,15637288000,15541872000,20981656000,20671192000,9377960000,8488272000,15641552000,15551264000,9378024000,8488216000
109.044435,525840841228,1530281228,8488320000,9470168000,21825160000,23704776000,11523768000,13303216000,8488264000,9487176000,13303216000,11523768000,20729968000,21048824000,12801848000,12909904000,12806024000,12910000000,12919344000,12806040000,23705256000,21825168000,15617488000,15675080000,12919432000,12806024000,15617440000,15675144000,15679272000,15617504000,21057224000,20738360000,9524864000,8488328000,15679344000,15617456000,9529120000,8488272000
109.083137,528158513228,1530281228,8488384000,9583640000,21825304000,23988832000,11523904000,13429200000,8488328000,9587904000,13429200000,11523904000,20797136000,21124400000,12839632000,12994968000,12843808000,12995064000,12994968000,12843824000,23988864000,21825312000,15683664000,15712856000,12995080000,12843808000,15683616000,15712928000,15712864000,15683680000,21124408000,20797144000,9592032000,8488392000,15717128000,15683632000,9592096000,8488328000
109.121688,530909281228,1530281228,8488448000,9700400000,21825440000,24308584000,11524048000,13662728000,8488392000,9700464000,13662728000,11524048000,20864304000,21191568000,12877416000,13070616000,12877392000,13070704000,13070616000,12877416000,24327480000,21825448000,15759288000,15746456000,13077304000,12877392000,15759264000,15750712000,15750648000,15759304000,21191576000,20872704000,9704608000,8488456000,15750712000,15759264000,9704672000,8488400000
109.160646,534929089228,1530281228,8601856000,9729856000,21964024000,24459936000,11532696000,13721632000,8601800000,9734120000,13721632000,11541088000,21149784000,21258880000,12976040000,13158880000,12976016000,13158976000,13158880000,12976040000,24459976000,21964096000,15938824000,15847168000,13163168000,12976056000,15938784000,15847264000,15847200000,15938824000,21279856000,21233664000,9734056000,8643808000,15847272000,15938784000,9734120000,8643752000
109.200073,538213609229,1530281229,8685832000,9748792000,22149064000,24556616000,11646048000,13764776000,8685768000,9748856000,13764776000,11656536000,21351232000,21363864000,13075416000,13215552000,13075392000,13215648000,13219752000,13077776000,24558728000,22149072000,16078400000,15932360000,13219840000,13077752000,16078352000,15932424000,15932360000,16078400000,21380648000,21372752000,9748808000,8691072000,15932424000,16078352000,9748872000,8691016000
109.240172,539834441229,1530281229,8720472000,9748856000,22267520000,24567216000,11703536000,13797456000,8720408000,9748928000,13797456000,11703536000,21428976000,21415832000,13148928000,13242320000,13148904000,13242416000,13242320000,13148928000,24568264000,22287608000,16111992000,15999328000,13242416000,13148984000,16111944000,15999392000,15999336000,16111992000,21415832000,21445752000,9749128000,8728856000,15999392000,16111944000,9749192000,8728800000
109.281204,544255449229,1530281229,8795912000,9760384000,22660696000,24589760000,11891056000,13820120000,8795864000,9760464000,13820120000,11891056000,21601872000,21601872000,13335400000,13335344000,13335376000,13335440000,13335344000,13335400000,24589760000,22660696000,16185776000,16185720000,13335440000,13335376000,16185736000,16185792000,16185720000,16185776000,21601872000,21601872000,9760384000,8795912000,16185792000,16185736000,9760464000,8795864000
109.322523,544255449229,1530281229,8795912000,9760384000,22660696000,24589760000,11891056000,13820120000,8795864000,9760464000,13820120000,11891056000,21601872000,21601872000,13335400000,13335344000,13335376000,13335440000,13335344000,13335400000,24589760000,22660696000,16185776000,16185720000,13335440000,13335376000,16185736000,16185792000,16185720000,16185776000,21601872000,21601872000,9760384000,8795912000,16185792000,16185736000,9760464000,8795864000
109.363732,544255449229,1530281229,8795912000,9760384000,22660696000,24589760000,11891056000,13820120000,8795864000,9760464000,13820120000,11891056000,21601872000,21601872000,13335400000,13335344000,13335376000,13335440000,13335344000,13335400000,24589760000,22660696000,16185776000,16185720000,13335440000,13335376000,16185736000,16185792000,16185720000,16185776000,21601872000,21601872000,9760384000,8795912000,16185792000,16185736000,9760464000,8795864000
109.405975,544255449229,1530281229,8795912000,9760384000,22660696000,24589760000,11891056000,13820120000,8795864000,9760464000,13820120000,11891056000,21601872000,21601872000,13335400000,13335344000,13335376000,13335440000,13335344000,13335400000,24589760000,22660696000,16185776000,16185720000,13335440000,13335376000,16185736000,16185792000,16185720000,16185776000,21601872000,21601872000,9760384000,8795912000,16185792000,16185736000,9760464000,8795864000
109.447500,547143073229,1530281229,8870688000,9760384000,22810272000,24589760000,12040640000,13820120000,8870640000,9760464000,13820120000,12040640000,21610392000,21920864000,13348064000,13423512000,13348040000,13423608000,13423512000,13348064000,24589760000,22810280000,16255040000,16345208000,13423608000,13348040000,16255000000,16345288000,16345208000,16255040000,21929256000,21618792000,9760384000,8870696000,16345296000,16255000000,9760464000,8870648000
109.488594,548901417229,1530281229,8870752000,9798200000,22810416000,24656880000,12040784000,13820184000,8870704000,9798280000,13820184000,12040784000,21677576000,21996432000,13385848000,13499160000,13385824000,13508688000,13508592000,13385848000,24690456000,22810432000,16321232000,16383000000,13508688000,13390016000,16330624000,16383080000,16383000000,16330672000,22004832000,21685960000,9907280000,8870760000,16387272000,16330624000,9907360000,8870712000
109.534317,551839617229,1530281229,8870824000,9966056000,22810600000,24974080000,12040960000,13946200000,8870776000,9970344000,13956072000,12040960000,21753136000,22080408000,13432024000,13603128000,13432000000,13603224000,13603144000,13432032000,25058600000,22810608000,16406312000,16429176000,13603240000,13432008000,16415704000,16429256000,16429176000,16415752000,22088808000,21761544000,10028240000,8870840000,16429264000,16415720000,10028328000,8870792000
109.578190,554427233229,1530281229,8870896000,10082848000,22810736000,25312760000,12041096000,14179768000,8870848000,10082936000,14179768000,12041096000,21828712000,22155976000,13469816000,13678776000,13469784000,13678872000,13678776000,13469816000,25312760000,22810744000,16491376000,16462768000,13678872000,13469784000,16491336000,16462848000,16462768000,16491376000,22155984000,21828720000,10087048000,8870904000,16467040000,16491352000,10087136000,8870856000
109.617373,558543697229,1530281229,9026248000,10112280000,22934712000,25426328000,12070672000,14238640000,9026200000,10112368000,14238640000,12070672000,22189696000,22210680000,13560632000,13744968000,13560608000,13745064000,13744968000,13560632000,25445200000,22955680000,16703416000,16550952000,13749264000,13560608000,16703376000,16551024000,16550960000,16703416000,22219088000,22198096000,10116480000,9030456000,16551040000,16703376000,10116568000,9030408000
109.656633,561276569229,1530281229,9070352000,10131216000,23136320000,25537688000,12158872000,14272328000,9070304000,10131304000,14272328000,12158872000,22303592000,22294704000,13661992000,13792216000,13661984000,13792304000,13792744000,13662008000,25539792000,23136360000,16783184000,16636304000,13797032000,13661984000,16783136000,16636392000,16636320000,16783184000,22303632000,22316704000,10131224000,9074552000,16636392000,16783136000,10131320000,9074512000
109.695187,563853585229,1530281229,9119248000,10131840000,23348720000,25553584000,12247240000,14315048000,9119784000,10131928000,14315048000,12247240000,22425944000,22380272000,13766584000,13834736000,13766568000,13834824000,13834736000,13766584000,25553592000,23367600000,16832000000,16750280000,13839024000,13776008000,16831952000,16750344000,16750280000,16832000000,22388656000,22425944000,10131840000,9119832000,16750344000,16831952000,10131936000,9119792000
109.735567,567348953229,1530281229,9178344000,10142808000,23645944000,25575008000,12408056000,14337120000,9178296000,10142896000,14337120000,12408056000,22541088000,22541088000,13915200000,13915144000,13915176000,13915232000,13915144000,13915200000,25575008000,23645944000,16889504000,16889456000,13915232000,13915176000,16889464000,16889512000,16889456000,16889504000,22541088000,22541088000,10142808000,9178344000,16889512000,16889464000,10142896000,9178296000
109.778046,567348953229,1530281229,9178344000,10142808000,23645944000,25575008000,12408056000,14337120000,9178296000,10142896000,14337120000,12408056000,22541088000,22541088000,13915200000,13915144000,13915176000,13915232000,13915144000,13915200000,25575008000,23645944000,16889504000,16889456000,13915232000,13915176000,16889464000,16889512000,16889456000,16889504000,22541088000,22541088000,10142808000,9178344000,16889512000,16889464000,10142896000,9178296000
109.823158,567348953229,1530281229,9178344000,10142808000,23645944000,25575008000,12408056000,14337120000,9178296000,10142896000,14337120000,12408056000,22541088000,22541088000,13915200000,13915144000,13915176000,13915232000,13915144000,13915200000,25575008000,23645944000,16889504000,16889456000,13915232000,13915176000,16889464000,16889512000,16889456000,16889504000,22541088000,22541088000,10142808000,9178344000,16889512000,16889464000,10142896000,9178296000
109.868916,567348953229,1530281229,9178344000,10142808000,23645944000,25575008000,12408056000,14337120000,9178296000,10142896000,14337120000,12408056000,22541088000,22541088000,13915200000,13915144000,13915176000,13915232000,13915144000,13915200000,25575008000,23645944000,16889504000,16889456000,13915232000,13915176000,16889464000,16889512000,16889456000,16889504000,22541088000,22541088000,10142808000,9178344000,16889512000,16889464000,10142896000,9178296000
109.910066,569826801229,1530281229,9211152000,10142808000,23795496000,25575008000,12557608000,14337120000,9227880000,10142896000,14337120000,12557608000,22541152000,22843280000,13923664000,13974968000,13927832000,13976304000,13984408000,13927856000,25575008000,23795512000,16923072000,17044760000,13984512000,13927840000,16923024000,17044808000,17044760000,16923072000,22851680000,22541168000,10142808000,9230736000,17049000000,16923032000,10142896000,9244672000
109.949169,571443881229,1530281229,9253160000,10142808000,23795672000,25575008000,12557776000,14337152000,9253120000,10142928000,14337168000,12557776000,22591600000,22927248000,13969840000,14069504000,13969824000,14069600000,14078944000,13969840000,25608576000,23795688000,16996600000,17090936000,14079048000,13974016000,17005992000,17090984000,17090936000,17006040000,22935648000,22599984000,10218416000,9253168000,17090992000,17005992000,10218488000,9253128000
109.989812,574230041229,1530281229,9253224000,10340104000,23795840000,25921512000,12557920000,14446400000,9253176000,10340176000,14454800000,12557928000,22658760000,23002832000,14011824000,14164024000,14011800000,14164120000,14164024000,14011824000,25940448000,23795848000,17072216000,17128728000,14164136000,14011800000,17072168000,17128776000,17128728000,17072216000,23011216000,22658760000,10348496000,9253224000,17128776000,17072184000,10348576000,9253176000
110.032531,577186233229,1530281229,9253280000,10465240000,23795984000,26279056000,12558080000,14696704000,9253240000,10465328000,14696704000,12558080000,22725936000,23086792000,14049608000,14249120000,14049592000,14249216000,14249120000,14049616000,26297952000,23796000000,17147840000,17170704000,14249216000,14049592000,17147792000,17170760000,17170704000,17147840000,23086800000,22725944000,10469456000,9253296000,17170760000,17147808000,10469536000,9253256000
110.073442,580283897229,1530281229,9362480000,10494688000,23869528000,26411488000,12560408000,14747200000,9362440000,10494768000,14747208000,12560416000,22994624000,23133112000,14107088000,14314280000,14107064000,14314376000,14314280000,14116528000,26411528000,23888472000,17313712000,17228432000,14314376000,14116512000,17313664000,17228488000,17228432000,17313712000,23133112000,22994624000,10494696000,9362496000,17228488000,17313664000,10494776000,9362456000
110.111468,583471881229,1530281229,9433856000,10513608000,24083720000,26522872000,12623424000,14789272000,9433808000,10513704000,14789272000,12623424000,23170888000,23183560000,14222880000,14345784000,14222864000,14345880000,14345784000,14222880000,26522888000,24102640000,17422880000,17321136000,14350080000,14232296000,17436464000,17330624000,17330568000,17436512000,23191960000,23187680000,10513624000,9438064000,17340080000,17436488000,10513720000,9446416000
110.149474,585779857229,1530281229,9487424000,10513680000,24239432000,26537664000,12721952000,14822488000,9487384000,10513776000,14822488000,12721952000,23306336000,23277488000,14299104000,14393536000,14299080000,14393624000,14393536000,14299104000,26537664000,24239432000,17517352000,17397288000,14393624000,14299080000,17517304000,17397344000,17397288000,17517352000,23277488000,23306336000,10513680000,9487424000,17397360000,17517304000,10514056000,9492152000
110.188049,590442457230,1530281230,9560768000,10525232000,24631192000,26560256000,12925056000,14854120000,9560736000,10525336000,14854120000,12925056000,23480296000,23480296000,14495000000,14494944000,14494976000,14495032000,14494944000,14495000000,26560256000,24631192000,17593232000,17593184000,14495032000,14494976000,17593192000,17593240000,17593184000,17593232000,23480296000,23480296000,10525232000,9560768000,17593240000,17593192000,10525336000,9560736000
110.230811,590442457230,1530281230,9560768000,10525232000,24631192000,26560256000,12925056000,14854120000,9560736000,10525336000,14854120000,12925056000,23480296000,23480296000,14495000000,14494944000,14494976000,14495032000,14494944000,14495000000,26560256000,24631192000,17593232000,17593184000,14495032000,14494976000,17593192000,17593240000,17593184000,17593232000,23480296000,23480296000,10525232000,9560768000,17593240000,17593192000,10525336000,9560736000
110.274249,590442457230,1530281230,9560768000,10525232000,24631192000,26560256000,12925056000,14854120000,9560736000,10525336000,14854120000,12925056000,23480296000,23480296000,14495000000,14494944000,14494976000,14495032000,14494944000,14495000000,26560256000,24631192000,17593232000,17593184000,14495032000,14494976000,17593192000,17593240000,17593184000,17593232000,23480296000,23480296000,10525232000,9560768000,17593240000,17593192000,10525336000,9560736000
110.315806,590442457230,1530281230,9560768000,10525232000,24631192000,26560256000,12925056000,14854120000,9560736000,10525336000,14854120000,12925056000,23480296000,23480296000,14495000000,14494944000,14494976000,14495032000,14494944000,14495000000,26560256000,24631192000,17593232000,17593184000,14495032000,14494976000,17593192000,17593240000,17593184000,17593232000,23480296000,23480296000,10525232000,9560768000,17593240000,17593192000,10525336000,9560736000
110.360475,593297561230,1530281230,9635544000,10525232000,24780760000,26560256000,13074648000,14854120000,9635504000,10525336000,14854120000,13074648000,23488816000,23799296000,14507656000,14583112000,14507632000,14583200000,14583112000,14507656000,26560256000,24780768000,17653064000,17748488000,14583216000,14507640000,17653016000,17752728000,17752680000,17653064000,23807680000,23497216000,10525232000,9635552000,17752736000,17662448000,10525336000,9635512000
110.404457,595226001230,1530281230,9635608000,10634384000,24780904000,26627392000,13074792000,14854224000,9635568000,10634480000,14854224000,13074792000,23555992000,23874856000,14545448000,14668200000,14545424000,14668280000,14668200000,14545448000,26661000000,24780920000,17728688000,17790464000,14668304000,14549616000,17728640000,17790520000,17790464000,17728688000,23883256000,23564384000,10676328000,9635616000,17790520000,17738080000,10676432000,9635584000
110.444335,597455985230,1530281230,9635664000,10730912000,24781056000,26925664000,13074944000,14971808000,9635632000,10731008000,14971808000,13074944000,23614776000,23950432000,14583224000,14743824000,14583208000,14743928000,14743840000,14583224000,26925696000,24781064000,17794864000,17824056000,14743928000,14583208000,17794816000,17828304000,17828256000,17794864000,23958824000,23623168000,10735112000,9635672000,17828304000,17794816000,10735216000,9635640000
110.482616,600184433230,1530281230,9635728000,10843488000,24781184000,27245432000,13075072000,15205344000,9635696000,10843584000,15205344000,13075072000,23681952000,24017600000,14616816000,14819472000,14616792000,14819560000,14819472000,14616816000,27264344000,24781192000,17870496000,17857648000,14828992000,14616792000,17870448000,17861888000,17861840000,17870496000,24026000000,23690336000,10847688000,9635736000,17861888000,17870448000,10847792000,9635704000
110.522868,604752081230,1530281230,9786904000,10877136000,24919872000,27396824000,13102592000,15272640000,9786864000,10877240000,15272640000,13102600000,24051328000,24097496000,14715496000,14907728000,14715472000,14907808000,14907728000,14717856000,27415696000,24959752000,18101424000,17958416000,14907808000,14717832000,18101376000,17958464000,17977312000,18105616000,24097512000,24068112000,10881336000,9795296000,17977352000,18105568000,10881440000,9795264000
110.566645,608009393230,1530281230,9843608000,10896088000,25161440000,27512400000,13209680000,15315824000,9843576000,10896192000,15315824000,13209680000,24203536000,24189936000,14847592000,14960744000,14847568000,14960824000,14960744000,14847592000,27512408000,25163568000,18200088000,18071872000,14960824000,14847568000,18200048000,18071928000,18071888000,18200096000,24198856000,24203560000,10896088000,9844664000,18071936000,18200048000,10896192000,9844632000
110.607894,610020297230,1530281230,9878256000,10896144000,25299976000,27524032000,13281240000,15348496000,9878224000,10896248000,15348496000,13281240000,24286000000,24250296000,14916744000,14994328000,14926144000,14998624000,14998528000,14935632000,27524080000,25338088000,18243656000,18157744000,14998624000,14935600000,18243608000,18157792000,18157744000,18243656000,24267088000,24312240000,10896688000,9888296000,18157808000,18243608000,10896792000,9888256000
110.647710,613536009230,1530281230,9943200000,10907664000,25616440000,27545504000,13442064000,15371128000,9943160000,10907760000,15371128000,13442064000,24419512000,24419512000,15074808000,15074736000,15074768000,15074840000,15074736000,15074808000,27545504000,25616440000,18296968000,18296912000,15074840000,15074768000,18296920000,18296968000,18296912000,18296968000,24419512000,24419512000,10907664000,9943200000,18296968000,18296920000,10907760000,9943160000
110.693798,613536009230,1530281230,9943200000,10907664000,25616440000,27545504000,13442064000,15371128000,9943160000,10907760000,15371128000,13442064000,24419512000,24419512000,15074808000,15074736000,15074768000,15074840000,15074736000,15074808000,27545504000,25616440000,18296968000,18296912000,15074840000,15074768000,18296920000,18296968000,18296912000,18296968000,24419512000,24419512000,10907664000,9943200000,18296968000,18296920000,10907760000,9943160000
110.739057,613536009230,1530281230,9943200000,10907664000,25616440000,27545504000,13442064000,15371128000,9943160000,10907760000,15371128000,13442064000,24419512000,24419512000,15074808000,15074736000,15074768000,15074840000,15074736000,15074808000,27545504000,25616440000,18296968000,18296912000,15074840000,15074768000,18296920000,18296968000,18296912000,18296968000,24419512000,24419512000,10907664000,9943200000,18296968000,18296920000,10907760000,9943160000
110.779247,613653241230,1530281230,9943200000,10907664000,25616440000,27545504000,13442064000,15371128000,9943160000,10907760000,15371128000,13466960000,24419512000,24419512000,15074808000,15074736000,15074768000,15074840000,15074736000,15074808000,27545504000,25616440000,18296968000,18296912000,15091616000,15074768000,18296920000,18296968000,18296912000,18296968000,24495072000,24419512000,10907664000,9943200000,18296968000,18296920000,10907760000,9943160000
110.818717,616528769230,1530281230,10017976000,10907664000,25766032000,27545504000,13591672000,15371128000,10017936000,10907760000,15371128000,13591672000,24436424000,24755296000,15091664000,15172360000,15091632000,15172480000,15172376000,15091664000,27545504000,25766040000,18366232000,18460600000,15172480000,15091632000,18366176000,18460664000,18460608000,18366232000,24755304000,24436432000,10907664000,10017984000,18460672000,18366192000,10907760000,10017944000
110.857423,618669137230,1530281230,10018032000,11058768000,25766176000,27684024000,13591808000,15388040000,10018008000,11063056000,15388048000,13591808000,24495200000,24822464000,15129448000,15248000000,15129408000,15248112000,15248000000,15129448000,27702936000,25766184000,18432416000,18498392000,15257552000,15133608000,18441808000,18498456000,18498392000,18441856000,24830864000,24503600000,11067168000,10018040000,18498456000,18441808000,11071456000,10018016000
110.896518,620787833230,1530281230,10018096000,11117544000,25766320000,27948728000,13591944000,15505608000,10018064000,11121832000,15505608000,13591952000,24553984000,24889648000,15167232000,15333072000,15167192000,15333176000,15333072000,15167232000,27967632000,25766328000,18498576000,18531984000,15333192000,15167200000,18498544000,18536232000,18536176000,18498592000,24898040000,24562376000,11125944000,10018104000,18536232000,18507984000,11126040000,10018072000
110.936857,623563665230,1530281230,10018152000,11234320000,25766456000,28268512000,13592088000,15739152000,10018128000,11234416000,15739152000,13592088000,24621160000,24965216000,15200824000,15408712000,15200784000,15408824000,15408712000,15205016000,28287424000,25766472000,18583664000,18569768000,15418256000,15204984000,18583608000,18569824000,18569768000,18583664000,24973608000,24629552000,11238528000,10018160000,18574024000,18583608000,11238616000,10018144000
110.980501,628638017230,1530281230,10186112000,11267968000,25984888000,28438752000,13632208000,15806432000,10186072000,11268056000,15806432000,13632216000,25015720000,25045144000,15337816000,15492776000,15337784000,15492880000,15492776000,15337816000,28438792000,25987016000,18817728000,18699944000,15498128000,15340160000,18817680000,18700000000,18699944000,18817728000,25053536000,25032520000,11272168000,10190320000,18700000000,18817680000,11272256000,10190288000
111.022879,631120721230,1530281230,10216608000,11278520000,26148816000,28499736000,13735056000,15837544000,10216560000,11278608000,15837544000,13743448000,25112856000,25137520000,15429776000,15548912000,15429736000,15549016000,15548912000,15429776000,28499744000,26167704000,18894384000,18775872000,15549016000,15429736000,18894336000,18775928000,18775872000,18894384000,25146432000,25121272000,11278528000,10225008000,18785368000,18894336000,11278616000,10224960000
