time(sec),GPU0_L0,GPU0_L1,GPU0_L2,GPU0_L3,GPU1_L0,GPU1_L1,GPU1_L2,GPU1_L3,GPU2_L0,GPU2_L1,GPU2_L2,GPU2_L3,GPU2_L4,GPU3_L0,GPU3_L1,GPU3_L2,GPU3_L3,GPU3_L4
1.264741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.269529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.274370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.279255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.283972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.288798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.293617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.298446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.303280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.308129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.312967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.317813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.322658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.327549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.332394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.337243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.342147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.347032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.351868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.356717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.361560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.366449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.371289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.376135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.380980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.385876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.390713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.395567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.400405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.405283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.410194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.415045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.419884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.424732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.429586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.434431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.439267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.444107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.448966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.453822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.458663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.463496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.468388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.473237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.478078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.483118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.487978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.492794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.497599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.502336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.507193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.511995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.516807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.521624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.526441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.531205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.536002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.540808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.545636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.550436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.555207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.559918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.564602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.569298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.574068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.578843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.583639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.588459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.593286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.598112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.602926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.607772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.612565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.617379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.622213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.627055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.631857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.636620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.641384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.646017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.650644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.655420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.660196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.665017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.669876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.674724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.679563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.684338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.689149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.693974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.698770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.703552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.708253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.712731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.717158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.721581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.725986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.730394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.734857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.739292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.743736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.748217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.752667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.757278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.761951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.766750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.771749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.776380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.780944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.785576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.790368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.795103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.799895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.804608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.809408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.814223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.819014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.823806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.828652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.833438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.838258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.843061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.847905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.852658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.857491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.862280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.867129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.871991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.876885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.881768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.886640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.891536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.896415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.901323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.906224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.911136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.915996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.920873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.925753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.930771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.935646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.940517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.945364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.950300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.955170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.960037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.964901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.969852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.974717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.979582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.984444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.989354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.994238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.999132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.004091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.009019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.013899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.018785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.023649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.028576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.033445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.038359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.043215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.048122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.052983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.057884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.062756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.067645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.072520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.077399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.082289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.087212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.092102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.096980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.101869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.106730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.111648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.116530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.121412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.126282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.131169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.136061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.140936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.145638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.150549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.155422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.160296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.165161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.170096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.174967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.179847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.184718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.189647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.194502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.199403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.204270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.209162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.214050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.218933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.223800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.228942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.233825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.238708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.243580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.248456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.253331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.258228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.263092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.267954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.272858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.277742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.282608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.287471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.292391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.297274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.302159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.307022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.311922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.316781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.321644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.326504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.331412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.336266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.341160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.346106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.350994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.355879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.360757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.365614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.370530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.375396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.380280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.385159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.390086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.394971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.399849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.403922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.407483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.411082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.414635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.418217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.421760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.425300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.428854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.432463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.436013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.439583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.443139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.446695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.450309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.453863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.457412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.460971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.464523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.468083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.471687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.475241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.479019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.482572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.486123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.489690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.493246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.496802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.500374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.503927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.507484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.511093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.514648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.518226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.521768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.525309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.528862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.532466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.536018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.539587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.543145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.546701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.550289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.553847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.557394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.560956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.564510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.568069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.571671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.575222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.578802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.582353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.585903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.589444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.593051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.596615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.600187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.603743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.607295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.610890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.614445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.618231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.621627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.625159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.628714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.632317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.635866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.639441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.642992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.646544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.650216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.653798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.657338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.660908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.664466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.668019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.671627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.675183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.678747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.682298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.685865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.689410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.693009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.696559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.700137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.703688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.707240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.710825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.714388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.717941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.721496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.725060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.728613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.732216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.735771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.739340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.742890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.746444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.749999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.753584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.757125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.760698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
