time(sec),sum-all,sum-rcv,sum-trans,rcv-bytes,rcv-packets,rcv-errs,rcv-drop,rcv-fifo,rcv-frame,rcv-compressed,rcv-multicast,trans-bytes,trans-packets,trans-errs,trans-drop,trans-fifo,trans-colls,trans-carrier,trans-compressed
152.380,19730896809,9877174577,9853722232,9876018543,1156034,0,0,0,0,0,0,9852565138,1157094,0,0,0,0,0,0
153.387,20034991949,10046837546,9988154403,10045661692,1175854,0,0,0,0,0,0,9986981368,1173035,0,0,0,0,0,0
154.397,20350457857,10198231606,10152226251,10197038083,1193523,0,0,0,0,0,0,10151034134,1192117,0,0,0,0,0,0
155.404,20653771881,10356223393,10297548488,10355011292,1212101,0,0,0,0,0,0,10296339083,1209405,0,0,0,0,0,0
156.414,20962328479,10502060425,10460268054,10500831330,1229095,0,0,0,0,0,0,10459039861,1228193,0,0,0,0,0,0
157.423,21272454120,10665573766,10606880354,10664325582,1248184,0,0,0,0,0,0,10605634931,1245423,0,0,0,0,0,0
158.431,21527658923,10787103144,10740555779,10785840689,1262455,0,0,0,0,0,0,10739294684,1261095,0,0,0,0,0,0
159.445,21886605493,10973000186,10913605307,10971716090,1284096,0,0,0,0,0,0,10912324035,1281272,0,0,0,0,0,0
160.457,22110169716,11082720359,11027449357,11081423245,1297114,0,0,0,0,0,0,11026154696,1294661,0,0,0,0,0,0
161.466,22504869613,11281513727,11223355886,11280193587,1320140,0,0,0,0,0,0,11222038522,1317364,0,0,0,0,0,0
162.474,22716866355,11387860402,11329005953,11386527598,1332804,0,0,0,0,0,0,11327675864,1330089,0,0,0,0,0,0
163.484,23122100506,11590744754,11531355752,11589388452,1356302,0,0,0,0,0,0,11530002220,1353532,0,0,0,0,0,0
164.493,23335628869,11697238276,11638390593,11695869337,1368939,0,0,0,0,0,0,11637024308,1366285,0,0,0,0,0,0
165.503,23701097764,11877284346,11823813418,11875894472,1389874,0,0,0,0,0,0,11822425640,1387778,0,0,0,0,0,0
166.511,23954436387,12006624825,11947811562,12005219661,1405164,0,0,0,0,0,0,11946409059,1402503,0,0,0,0,0,0
167.523,24306240298,12178414058,12127826240,12176989082,1424976,0,0,0,0,0,0,12126402954,1423286,0,0,0,0,0,0
168.530,24573907933,12316704273,12257203660,12315262929,1441344,0,0,0,0,0,0,12255764973,1438687,0,0,0,0,0,0
